"QBI18KT-0.35","Bán thành phẩm công đoạn quay bi, vàng 18KT, size 0.35","18K","75.00%","","","","","","","","","","","","","","","","",""
"QBI18KT-0.40","Bán thành phẩm công đoạn quay bi, vàng 18KT, size 0.40","18K","75.00%","","","","","","","","","","","","","","","","",""
"QBI18KT-0.50","Bán thành phẩm công đoạn quay bi, vàng 18KT, size 0.50","18K","75.00%","","","","","","","","","","","","","","","","",""
"QBI18KT-0.6","Bán thành phẩm công đoạn quay bi, vàng 18KT, size 0.60","18K","75.00%","","","","","","","","","","","","","","","","",""
"QBI18KH-0.25","Bán thành phẩm công đoạn quay bi, vàng 18KH, size 0.25","18K","75.00%","","","","","","","","","","","","","","","","",""
"QBI18KH-0.30","Bán thành phẩm công đoạn quay bi, vàng 18KH, size 0.30","18K","75.00%","","","","","","","","","","","","","","","","",""
"QBI18KH-0.35","Bán thành phẩm công đoạn quay bi, vàng 18KH, size 0.35","18K","75.00%","","","","","","","","","","","","","","","","",""
"QBI18KH-0.40","Bán thành phẩm công đoạn quay bi, vàng 18KH, size 0.40","18K","75.00%","","","","","","","","","","","","","","","","",""
"QBI18KH-0.50","Bán thành phẩm công đoạn quay bi, vàng 18KH, size 0.50","18K","75.00%","","","","","","","","","","","","","","","","",""
"QBI18KH-0.6","Bán thành phẩm công đoạn quay bi, vàng 18KH, size 0.60","18K","75.00%","","","","","","","","","","","","","","","","",""
"QBI610KV-0.25","Bán thành phẩm công đoạn quay bi, vàng 610KV, size 0.25","61K","75.00%","","","","","","","","","","","","","","","","",""
"QBI610KV-0.30","Bán thành phẩm công đoạn quay bi, vàng 610KV, size 0.30","61K","75.00%","","","","","","","","","","","","","","","","",""
"QBI610KV-0.35","Bán thành phẩm công đoạn quay bi, vàng 610KV, size 0.35","61K","75.00%","","","","","","","","","","","","","","","","",""
"QBI610KV-0.40","Bán thành phẩm công đoạn quay bi, vàng 610KV, size 0.40","61K","75.00%","","","","","","","","","","","","","","","","",""
"QBI610KV-0.50","Bán thành phẩm công đoạn quay bi, vàng 610KV, size 0.50","61K","75.00%","","","","","","","","","","","","","","","","",""
"QBI610KV-0.6","Bán thành phẩm công đoạn quay bi, vàng 610KV, size 0.60","61K","75.00%","","","","","","","","","","","","","","","","",""
"QBI610KT-0.25","Bán thành phẩm công đoạn quay bi, vàng 610KT, size 0.25","61K","75.00%","","","","","","","","","","","","","","","","",""
"QBI610KT-0.30","Bán thành phẩm công đoạn quay bi, vàng 610KT, size 0.30","61K","75.00%","","","","","","","","","","","","","","","","",""
"QBI610KT-0.35","Bán thành phẩm công đoạn quay bi, vàng 610KT, size 0.35","61K","75.00%","","","","","","","","","","","","","","","","",""
"QBI610KT-0.40","Bán thành phẩm công đoạn quay bi, vàng 610KT, size 0.40","61K","75.00%","","","","","","","","","","","","","","","","",""
"QBI610KT-0.50","Bán thành phẩm công đoạn quay bi, vàng 610KT, size 0.50","61K","75.00%","","","","","","","","","","","","","","","","",""
"QBI610KT-0.6","Bán thành phẩm công đoạn quay bi, vàng 610KT, size 0.60","61K","75.00%","","","","","","","","","","","","","","","","",""
"QBI610KH-0.25","Bán thành phẩm công đoạn quay bi, vàng 610KH, size 0.25","61K","75.00%","","","","","","","","","","","","","","","","",""
"QBI610KH-0.30","Bán thành phẩm công đoạn quay bi, vàng 610KH, size 0.30","61K","75.00%","","","","","","","","","","","","","","","","",""
"QBI610KH-0.35","Bán thành phẩm công đoạn quay bi, vàng 610KH, size 0.35","61K","75.00%","","","","","","","","","","","","","","","","",""
"QBI610KH-0.40","Bán thành phẩm công đoạn quay bi, vàng 610KH, size 0.40","61K","75.00%","","","","","","","","","","","","","","","","",""
"QBI610KH-0.50","Bán thành phẩm công đoạn quay bi, vàng 610KH, size 0.50","61K","75.00%","","","","","","","","","","","","","","","","",""
"QBI610KH-0.6","Bán thành phẩm công đoạn quay bi, vàng 610KH, size 0.60","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAP24K-0.25","Bán thành phẩm công đoạn dập định hình, vàng 24K, size 0.25","24K","99.99%","","","","","","","","","","","","","","","","",""
"DAP24K-0.30","Bán thành phẩm công đoạn dập định hình, vàng 24K, size 0.30","24K","99.99%","","","","","","","","","","","","","","","","",""
"DAP24K-0.35","Bán thành phẩm công đoạn dập định hình, vàng 24K, size 0.35","24K","99.99%","","","","","","","","","","","","","","","","",""
"DAP24K-0.40","Bán thành phẩm công đoạn dập định hình, vàng 24K, size 0.40","24K","99.99%","","","","","","","","","","","","","","","","",""
"DAP24K-0.50","Bán thành phẩm công đoạn dập định hình, vàng 24K, size 0.50","24K","99.99%","","","","","","","","","","","","","","","","",""
"DAP24K-0.6","Bán thành phẩm công đoạn dập định hình, vàng 24K, size 0.60","24K","99.99%","","","","","","","","","","","","","","","","",""
"DAP18KV-0.25","Bán thành phẩm công đoạn dập định hình, vàng 18KV, size 0.25","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAP18KV-0.30","Bán thành phẩm công đoạn dập định hình, vàng 18KV, size 0.30","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAP18KV-0.35","Bán thành phẩm công đoạn dập định hình, vàng 18KV, size 0.35","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAP18KV-0.40","Bán thành phẩm công đoạn dập định hình, vàng 18KV, size 0.40","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAP18KV-0.50","Bán thành phẩm công đoạn dập định hình, vàng 18KV, size 0.50","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAP18KV-0.6","Bán thành phẩm công đoạn dập định hình, vàng 18KV, size 0.60","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAP18KT-0.25","Bán thành phẩm công đoạn dập định hình, vàng 18KT, size 0.25","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAP18KT-0.30","Bán thành phẩm công đoạn dập định hình, vàng 18KT, size 0.30","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAP18KT-0.35","Bán thành phẩm công đoạn dập định hình, vàng 18KT, size 0.35","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAP18KT-0.40","Bán thành phẩm công đoạn dập định hình, vàng 18KT, size 0.40","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAP18KT-0.50","Bán thành phẩm công đoạn dập định hình, vàng 18KT, size 0.50","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAP18KT-0.6","Bán thành phẩm công đoạn dập định hình, vàng 18KT, size 0.60","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAP18KH-0.25","Bán thành phẩm công đoạn dập định hình, vàng 18KH, size 0.25","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAP18KH-0.30","Bán thành phẩm công đoạn dập định hình, vàng 18KH, size 0.30","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAP18KH-0.35","Bán thành phẩm công đoạn dập định hình, vàng 18KH, size 0.35","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAP18KH-0.40","Bán thành phẩm công đoạn dập định hình, vàng 18KH, size 0.40","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAP18KH-0.50","Bán thành phẩm công đoạn dập định hình, vàng 18KH, size 0.50","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAP18KH-0.6","Bán thành phẩm công đoạn dập định hình, vàng 18KH, size 0.60","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAP610KV-0.25","Bán thành phẩm công đoạn dập định hình, vàng 610KV, size 0.25","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAP610KV-0.30","Bán thành phẩm công đoạn dập định hình, vàng 610KV, size 0.30","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAP610KV-0.35","Bán thành phẩm công đoạn dập định hình, vàng 610KV, size 0.35","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAP610KV-0.40","Bán thành phẩm công đoạn dập định hình, vàng 610KV, size 0.40","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAP610KV-0.50","Bán thành phẩm công đoạn dập định hình, vàng 610KV, size 0.50","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAP610KV-0.6","Bán thành phẩm công đoạn dập định hình, vàng 610KV, size 0.60","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAP610KT-0.25","Bán thành phẩm công đoạn dập định hình, vàng 610KT, size 0.25","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAP610KT-0.30","Bán thành phẩm công đoạn dập định hình, vàng 610KT, size 0.30","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAP610KT-0.35","Bán thành phẩm công đoạn dập định hình, vàng 610KT, size 0.35","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAP610KT-0.40","Bán thành phẩm công đoạn dập định hình, vàng 610KT, size 0.40","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAP610KT-0.50","Bán thành phẩm công đoạn dập định hình, vàng 610KT, size 0.50","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAP610KT-0.6","Bán thành phẩm công đoạn dập định hình, vàng 610KT, size 0.60","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAP610KH-0.25","Bán thành phẩm công đoạn dập định hình, vàng 610KH, size 0.25","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAP610KH-0.30","Bán thành phẩm công đoạn dập định hình, vàng 610KH, size 0.30","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAP610KH-0.35","Bán thành phẩm công đoạn dập định hình, vàng 610KH, size 0.35","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAP610KH-0.40","Bán thành phẩm công đoạn dập định hình, vàng 610KH, size 0.40","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAP610KH-0.50","Bán thành phẩm công đoạn dập định hình, vàng 610KH, size 0.50","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAP610KH-0.6","Bán thành phẩm công đoạn dập định hình, vàng 610KH, size 0.60","61K","75.00%","","","","","","","","","","","","","","","","",""
"BAO24K-0.25","Bán thành phẩm công đoạn bào dây, vàng 24K, size 0.25","24K","99.99%","","","","","","","","","","","","","","","","",""
"BAO24K-0.30","Bán thành phẩm công đoạn bào dây, vàng 24K, size 0.30","24K","99.99%","","","","","","","","","","","","","","","","",""
"BAO24K-0.35","Bán thành phẩm công đoạn bào dây, vàng 24K, size 0.35","24K","99.99%","","","","","","","","","","","","","","","","",""
"BAO24K-0.40","Bán thành phẩm công đoạn bào dây, vàng 24K, size 0.40","24K","99.99%","","","","","","","","","","","","","","","","",""
"BAO24K-0.50","Bán thành phẩm công đoạn bào dây, vàng 24K, size 0.50","24K","99.99%","","","","","","","","","","","","","","","","",""
"BAO24K-0.6","Bán thành phẩm công đoạn bào dây, vàng 24K, size 0.60","24K","99.99%","","","","","","","","","","","","","","","","",""
"BAO18KV-0.25","Bán thành phẩm công đoạn bào dây, vàng 18KV, size 0.25","18K","75.00%","","","","","","","","","","","","","","","","",""
"BAO18KV-0.30","Bán thành phẩm công đoạn bào dây, vàng 18KV, size 0.30","18K","75.00%","","","","","","","","","","","","","","","","",""
"BAO18KV-0.35","Bán thành phẩm công đoạn bào dây, vàng 18KV, size 0.35","18K","75.00%","","","","","","","","","","","","","","","","",""
"BAO18KV-0.40","Bán thành phẩm công đoạn bào dây, vàng 18KV, size 0.40","18K","75.00%","","","","","","","","","","","","","","","","",""
"BAO18KV-0.50","Bán thành phẩm công đoạn bào dây, vàng 18KV, size 0.50","18K","75.00%","","","","","","","","","","","","","","","","",""
"BAO18KV-0.6","Bán thành phẩm công đoạn bào dây, vàng 18KV, size 0.60","18K","75.00%","","","","","","","","","","","","","","","","",""
"BAO18KT-0.25","Bán thành phẩm công đoạn bào dây, vàng 18KT, size 0.25","18K","75.00%","","","","","","","","","","","","","","","","",""
"BAO18KT-0.30","Bán thành phẩm công đoạn bào dây, vàng 18KT, size 0.30","18K","75.00%","","","","","","","","","","","","","","","","",""
"BAO18KT-0.35","Bán thành phẩm công đoạn bào dây, vàng 18KT, size 0.35","18K","75.00%","","","","","","","","","","","","","","","","",""
"BAO18KT-0.40","Bán thành phẩm công đoạn bào dây, vàng 18KT, size 0.40","18K","75.00%","","","","","","","","","","","","","","","","",""
"BAO18KT-0.50","Bán thành phẩm công đoạn bào dây, vàng 18KT, size 0.50","18K","75.00%","","","","","","","","","","","","","","","","",""
"BAO18KT-0.6","Bán thành phẩm công đoạn bào dây, vàng 18KT, size 0.60","18K","75.00%","","","","","","","","","","","","","","","","",""
"BAO18KH-0.25","Bán thành phẩm công đoạn bào dây, vàng 18KH, size 0.25","18K","75.00%","","","","","","","","","","","","","","","","",""
"BAO18KH-0.30","Bán thành phẩm công đoạn bào dây, vàng 18KH, size 0.30","18K","75.00%","","","","","","","","","","","","","","","","",""
"BAO18KH-0.35","Bán thành phẩm công đoạn bào dây, vàng 18KH, size 0.35","18K","75.00%","","","","","","","","","","","","","","","","",""
"BAO18KH-0.40","Bán thành phẩm công đoạn bào dây, vàng 18KH, size 0.40","18K","75.00%","","","","","","","","","","","","","","","","",""
"BAO18KH-0.50","Bán thành phẩm công đoạn bào dây, vàng 18KH, size 0.50","18K","75.00%","","","","","","","","","","","","","","","","",""
"BAO18KH-0.6","Bán thành phẩm công đoạn bào dây, vàng 18KH, size 0.60","18K","75.00%","","","","","","","","","","","","","","","","",""
"BAO610KV-0.25","Bán thành phẩm công đoạn bào dây, vàng 610KV, size 0.25","61K","75.00%","","","","","","","","","","","","","","","","",""
"BAO610KV-0.30","Bán thành phẩm công đoạn bào dây, vàng 610KV, size 0.30","61K","75.00%","","","","","","","","","","","","","","","","",""
"BAO610KV-0.35","Bán thành phẩm công đoạn bào dây, vàng 610KV, size 0.35","61K","75.00%","","","","","","","","","","","","","","","","",""
"BAO610KV-0.40","Bán thành phẩm công đoạn bào dây, vàng 610KV, size 0.40","61K","75.00%","","","","","","","","","","","","","","","","",""
"BAO610KV-0.50","Bán thành phẩm công đoạn bào dây, vàng 610KV, size 0.50","61K","75.00%","","","","","","","","","","","","","","","","",""
"BAO610KV-0.6","Bán thành phẩm công đoạn bào dây, vàng 610KV, size 0.60","61K","75.00%","","","","","","","","","","","","","","","","",""
"BAO610KT-0.25","Bán thành phẩm công đoạn bào dây, vàng 610KT, size 0.25","61K","75.00%","","","","","","","","","","","","","","","","",""
"BAO610KT-0.30","Bán thành phẩm công đoạn bào dây, vàng 610KT, size 0.30","61K","75.00%","","","","","","","","","","","","","","","","",""
"BAO610KT-0.35","Bán thành phẩm công đoạn bào dây, vàng 610KT, size 0.35","61K","75.00%","","","","","","","","","","","","","","","","",""
"BAO610KT-0.40","Bán thành phẩm công đoạn bào dây, vàng 610KT, size 0.40","61K","75.00%","","","","","","","","","","","","","","","","",""
"BAO610KT-0.50","Bán thành phẩm công đoạn bào dây, vàng 610KT, size 0.50","61K","75.00%","","","","","","","","","","","","","","","","",""
"BAO610KT-0.6","Bán thành phẩm công đoạn bào dây, vàng 610KT, size 0.60","61K","75.00%","","","","","","","","","","","","","","","","",""
"BAO610KH-0.25","Bán thành phẩm công đoạn bào dây, vàng 610KH, size 0.25","61K","75.00%","","","","","","","","","","","","","","","","",""
"BAO610KH-0.30","Bán thành phẩm công đoạn bào dây, vàng 610KH, size 0.30","61K","75.00%","","","","","","","","","","","","","","","","",""
"BAO610KH-0.35","Bán thành phẩm công đoạn bào dây, vàng 610KH, size 0.35","61K","75.00%","","","","","","","","","","","","","","","","",""
"BAO610KH-0.40","Bán thành phẩm công đoạn bào dây, vàng 610KH, size 0.40","61K","75.00%","","","","","","","","","","","","","","","","",""
"BAO610KH-0.50","Bán thành phẩm công đoạn bào dây, vàng 610KH, size 0.50","61K","75.00%","","","","","","","","","","","","","","","","",""
"BAO610KH-0.6","Bán thành phẩm công đoạn bào dây, vàng 610KH, size 0.60","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI24K-2.5","Bán thành phẩm công đoạn khắc bi, vàng 24K, size 2.5","24K","99.99%","","","","","","","","","","","","","","","","",""
"KBI24K-3.0","Bán thành phẩm công đoạn khắc bi, vàng 24K, size 3.0","24K","99.99%","","","","","","","","","","","","","","","","",""
"KBI24K-4.0","Bán thành phẩm công đoạn khắc bi, vàng 24K, size 4.0","24K","99.99%","","","","","","","","","","","","","","","","",""
"KBI24K-5.0","Bán thành phẩm công đoạn khắc bi, vàng 24K, size 5.0","24K","99.99%","","","","","","","","","","","","","","","","",""
"KBI24K-6.0","Bán thành phẩm công đoạn khắc bi, vàng 24K, size 6.0","24K","99.99%","","","","","","","","","","","","","","","","",""
"KBI24K-7.0","Bán thành phẩm công đoạn khắc bi, vàng 24K, size 7.0","24K","99.99%","","","","","","","","","","","","","","","","",""
"KBI24K-8.0","Bán thành phẩm công đoạn khắc bi, vàng 24K, size 7.0","24K","99.99%","","","","","","","","","","","","","","","","",""
"KBI18KV-2.5","Bán thành phẩm công đoạn khắc bi, vàng 18KV, size 2.5","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KV-3.0","Bán thành phẩm công đoạn khắc bi, vàng 18KV, size 3.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KV-4.0","Bán thành phẩm công đoạn khắc bi, vàng 18KV, size 4.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KV-5.0","Bán thành phẩm công đoạn khắc bi, vàng 18KV, size 5.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KV-6.0","Bán thành phẩm công đoạn khắc bi, vàng 18KV, size 6.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KV-7.0","Bán thành phẩm công đoạn khắc bi, vàng 18KV, size 7.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KV-8.0","Bán thành phẩm công đoạn khắc bi, vàng 18KV, size 7.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KT-2.5","Bán thành phẩm công đoạn khắc bi, vàng 18KT, size 2.5","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KT-3.0","Bán thành phẩm công đoạn khắc bi, vàng 18KT, size 3.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KT-4.0","Bán thành phẩm công đoạn khắc bi, vàng 18KT, size 4.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KT-5.0","Bán thành phẩm công đoạn khắc bi, vàng 18KT, size 5.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KT-6.0","Bán thành phẩm công đoạn khắc bi, vàng 18KT, size 6.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KT-7.0","Bán thành phẩm công đoạn khắc bi, vàng 18KT, size 7.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KT-8.0","Bán thành phẩm công đoạn khắc bi, vàng 18KT, size 7.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KH-2.5","Bán thành phẩm công đoạn khắc bi, vàng 18KH, size 2.5","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KH-3.0","Bán thành phẩm công đoạn khắc bi, vàng 18KH, size 3.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KH-4.0","Bán thành phẩm công đoạn khắc bi, vàng 18KH, size 4.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KH-5.0","Bán thành phẩm công đoạn khắc bi, vàng 18KH, size 5.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KH-6.0","Bán thành phẩm công đoạn khắc bi, vàng 18KH, size 6.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KH-7.0","Bán thành phẩm công đoạn khắc bi, vàng 18KH, size 7.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI18KH-8.0","Bán thành phẩm công đoạn khắc bi, vàng 18KH, size 7.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KV-2.5","Bán thành phẩm công đoạn khắc bi, vàng 610KV, size 2.5","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KV-3.0","Bán thành phẩm công đoạn khắc bi, vàng 610KV, size 3.0","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KV-4.0","Bán thành phẩm công đoạn khắc bi, vàng 610KV, size 4.0","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KV-5.0","Bán thành phẩm công đoạn khắc bi, vàng 610KV, size 5.0","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KV-6.0","Bán thành phẩm công đoạn khắc bi, vàng 610KV, size 6.0","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KV-7.0","Bán thành phẩm công đoạn khắc bi, vàng 610KV, size 7.0","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KV-8.0","Bán thành phẩm công đoạn khắc bi, vàng 610KV, size 7.0","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KT-2.5","Bán thành phẩm công đoạn khắc bi, vàng 610KT, size 2.5","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KT-3.0","Bán thành phẩm công đoạn khắc bi, vàng 610KT, size 3.0","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KT-4.0","Bán thành phẩm công đoạn khắc bi, vàng 610KT, size 4.0","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KT-5.0","Bán thành phẩm công đoạn khắc bi, vàng 610KT, size 5.0","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KT-6.0","Bán thành phẩm công đoạn khắc bi, vàng 610KT, size 6.0","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KT-7.0","Bán thành phẩm công đoạn khắc bi, vàng 610KT, size 7.0","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KT-8.0","Bán thành phẩm công đoạn khắc bi, vàng 610KT, size 7.0","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KH-2.5","Bán thành phẩm công đoạn khắc bi, vàng 610KH, size 2.5","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KH-3.0","Bán thành phẩm công đoạn khắc bi, vàng 610KH, size 3.0","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KH-4.0","Bán thành phẩm công đoạn khắc bi, vàng 610KH, size 4.0","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KH-5.0","Bán thành phẩm công đoạn khắc bi, vàng 610KH, size 5.0","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KH-6.0","Bán thành phẩm công đoạn khắc bi, vàng 610KH, size 6.0","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KH-7.0","Bán thành phẩm công đoạn khắc bi, vàng 610KH, size 7.0","61K","75.00%","","","","","","","","","","","","","","","","",""
"KBI610KH-8.0","Bán thành phẩm công đoạn khắc bi, vàng 610KH, size 7.0","61K","75.00%","","","","","","","","","","","","","","","","",""
"4. THÀNH PHẨM","","","","","","","","","","","","","","","","","","","",""
"TP18KCB2.56","Thành phẩm dây bi 18KV, size 2.56","18K","75.00%","","","","","","","","","","","","","","","","",""
"TP18KCBYW3","Thành phẩm dây bi 18KVT, size 3","18K","75.00%","","","","","","","","","","","","","","","","",""
"TP18KCBY46","Thành phẩm dây bi 18KV, size 46","18K","75.00%","","","","","","","","","","","","","","","","",""
"TP18KCBY2.56","Thành phẩm dây bi 18KV, size 2.56","18K","75.00%","","","","","","","","","","","","","","","","",""
"TP18KCBY38","Thành phẩm dây bi 18KV, size 38","18K","75.00%","","","","","","","","","","","","","","","","",""
"TP18KCBY3","Thành phẩm dây bi 18KV, size 3","18K","75.00%","","","","","","","","","","","","","","","","",""
"TP18KCBY2.5","Thành phẩm dây bi 18KV, size 2.5","18K","75.00%","","","","","","","","","","","","","","","","",""
"TP18KBBY34","Thành phẩm lắc bi 18KV, size 34","18K","75.00%","","","","","","","","","","","","","","","","",""
"TP18KBBY2.5","Thành phẩm lắc bi 18KV, size 2.5","18K","75.00%","","","","","","","","","","","","","","","","",""
"TP18KBBY2.56","Thành phẩm lắc bi 18KV, size 2.56","18K","75.00%","","","","","","","","","","","","","","","","",""
"TP18KCBW3","Thành phẩm lắc bi 18KT, size 3","18K","75.00%","","","","","","","","","","","","","","","","",""
"TP18KBBW36","Thành phẩm lắc bi 18KT, size 36","18K","75.00%","","","","","","","","","","","","","","","","",""
"TP18KBBY38","Thành phẩm lắc bi 18KV, size 38","18K","75.00%","","","","","","","","","","","","","","","","",""
"TP18KBBY3","Thành phẩm lắc bi 18KV, size 3","18K","75.00%","","","","","","","","","","","","","","","","",""
"DDL30680Y","Dây lật 0.3, vàng 680Y","68K","68.00%","","","","","","","","","","","","","","","","",""
"DDL30416W","Dây lật 0.3, vàng 416W","10K","41.60%","","","","","","","","","","","","","","","","",""
"DDL50680Y","Dây lật 0.5, vàng 680Y","68K","68.00%","","","","","","","","","","","","","","","","",""
"DDL70680Y","Dây lật 0.7, vàng 680Y","68K","68.00%","","","","","","","","","","","","","","","","",""
"TP610KCBY2.56","Thành phẩm dây bi 610KV, size 2.56","61K","61.00%","","","","","","","","","","","","","","","","",""
"TP610KCBY36","Thành phẩm dây bi 610KV, size 36","61K","61.00%","","","","","","","","","","","","","","","","",""
"TP610KCBY3","Thành phẩm dây bi 610KV, size 3","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY40HE-610","Thành phẩm dây mì dẹp 610KV, size 0.4mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY60CA1-610","Thành phẩm dây chữ cong 610KV, size 0.6mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY60CA1-680","Thành phẩm dây chữ cong 610KV, size 0.6mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"CW30CA1-610","Thành phẩm dây chữ cong 610KT, size 0.3mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CW50CA1-610","Thành phẩm dây chữ cong 610KT, size 0.5mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CW30CA1-BAC925","Thành phẩm dây chữ cong BAC925, size 0.3mm","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"CW50CA1-BAC925","Thành phẩm dây chữ cong BAC925, size 0.5mm","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"CW70CA1-BAC925","Thành phẩm dây chữ cong BAC925, size 0.7mm","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"CY60FS-610","Thành phần dây franco vuông 610KV, size 0.6mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY50FS-610","Thành phần dây franco vuông 610KV, size 0.5mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY70FS-610","Thành phần dây franco vuông 610KV, size 0.7mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY60CU-610","Thành phần dây khoen lật  610KV, size 0.6mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY50CU-610Y","Thành phần dây khoen lật  610KV, size 0.5mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY50CU-680","Thành phần dây khoen lật  680KV, size 0.5mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"CY50CU-24K","Thành phần dây khoen lật  24K, size 0.5mm","24K","99.99%","","","","","","","","","","","","","","","","",""
"CY50HE-610Y","Dây mì dẹp 0.5, 610Y","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY50HT1-610","Dây mì xoắn 0.5, 610Y","61K","61.00%","","","","","","","","","","","","","","","","",""
"TP610KBBY2.56","Thành phẩm lắc bi 610KV, size 2.56","61K","61.00%","","","","","","","","","","","","","","","","",""
"TP610KBBY3","Thành phẩm lắc bi 610KV, size 3","61K","61.00%","","","","","","","","","","","","","","","","",""
"TP610KBBY2.5","Thành phẩm lắc bi 610KV, size 2.5","61K","61.00%","","","","","","","","","","","","","","","","",""
